File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Seapoint,PAR:CTD [µE/m^2/sec]
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2979,1.5814,34.6527,27.7512,67.5,2.48,107.9,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2979,1.5698,34.6543,27.7533,67.4,2.53,109.9,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2979,1.5755,34.6536,27.7524,67.4,2.51,109.1,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2980,1.5813,34.6528,27.7513,67.5,2.49,108.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2980,1.5697,34.6543,27.7534,67.4,2.54,110.2,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2980,1.5755,34.6537,27.7524,67.4,2.5,108.7,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2981,1.5813,34.6528,27.7513,67.5,2.47,107.4,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2981,1.5696,34.6543,27.7534,67.4,2.51,108.9,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2981,1.5757,34.6537,27.7524,67.3,2.49,108.2,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2982,1.5813,34.6529,27.7514,67.5,2.49,108.2,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2982,1.5696,34.6544,27.7534,67.4,2.52,109.4,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2982,1.5758,34.6537,27.7524,67.3,2.49,108.3,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2983,1.5811,34.6528,27.7513,67.5,2.5,108.6,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2983,1.5696,34.6545,27.7535,67.4,2.53,110.0,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2983,1.5756,34.6537,27.7524,67.4,2.5,108.7,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2984,1.5808,34.6529,27.7514,67.5,2.49,108.0,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2984,1.5696,34.6544,27.7534,67.3,2.51,109.0,0.051,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2984,1.5752,34.6539,27.7526,67.4,2.5,108.8,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2985,1.5808,34.6527,27.7513,67.5,2.44,106.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2985,1.5699,34.6542,27.7533,67.4,2.55,110.9,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2985,1.5752,34.6538,27.7525,67.3,2.52,109.2,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2986,1.5807,34.653,27.7515,67.5,2.49,108.0,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2986,1.5698,34.6545,27.7535,67.4,2.53,109.8,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2986,1.575,34.6538,27.7526,67.4,2.5,108.5,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2987,1.5804,34.6531,27.7516,67.5,2.48,107.7,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2987,1.5699,34.6544,27.7534,67.4,2.52,109.5,0.051,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2987,1.5752,34.6537,27.7525,67.4,2.51,109.2,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2988,1.5799,34.653,27.7516,67.5,2.5,108.5,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2988,1.5696,34.6545,27.7535,67.4,2.51,109.1,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2988,1.575,34.6538,27.7526,67.4,2.51,109.0,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2989,1.5797,34.6531,27.7517,67.5,2.52,109.4,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2989,1.5692,34.6545,27.7536,67.4,2.54,110.2,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2989,1.5748,34.6539,27.7527,67.4,2.5,108.6,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2990,1.5796,34.6531,27.7517,67.5,2.48,107.6,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2990,1.5687,34.6546,27.7537,67.4,2.55,110.7,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2990,1.5751,34.6539,27.7526,67.4,2.49,108.0,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2991,1.5789,34.6533,27.7519,67.5,2.49,108.0,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2991,1.5681,34.6547,27.7538,67.4,2.52,109.7,0.051,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2991,1.5752,34.6538,27.7525,67.4,2.55,110.6,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2992,1.5785,34.6532,27.7518,67.5,2.49,108.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2992,1.5681,34.6546,27.7537,67.4,2.53,109.9,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2992,1.5751,34.6539,27.7526,67.4,2.5,108.5,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2993,1.5782,34.6533,27.7519,67.5,2.48,107.8,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2993,1.5676,34.6548,27.7539,67.4,2.52,109.4,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2993,1.575,34.654,27.7527,67.4,2.51,108.9,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2994,1.5781,34.6534,27.752,67.5,2.5,108.8,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2994,1.5675,34.6549,27.754,67.4,2.54,110.6,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2994,1.5749,34.654,27.7527,67.4,2.52,109.7,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2995,1.5778,34.6536,27.7522,67.5,2.49,108.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2995,1.5675,34.655,27.7541,67.4,2.52,109.6,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2995,1.5746,34.654,27.7528,67.4,2.51,108.9,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2996,1.5777,34.6536,27.7522,67.5,2.49,108.3,0.051,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2996,1.5673,34.6549,27.754,67.4,2.54,110.3,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2996,1.5745,34.6541,27.7528,67.4,2.49,108.0,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2997,1.5776,34.6535,27.7521,67.5,2.49,108.1,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2997,1.5667,34.655,27.7541,67.4,2.55,110.7,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2997,1.5744,34.6541,27.7528,67.4,2.54,110.3,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2998,1.5772,34.6534,27.7521,67.5,2.57,111.5,0.051,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2998,1.5659999999999998,34.6552,27.7544,67.4,2.54,110.3,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2998,1.5743,34.6541,27.7529,67.4,2.53,109.9,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,2999,1.5766,34.6538,27.7524,67.5,2.46,107.0,0.051,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,2999,1.5659,34.6552,27.7544,67.4,2.54,110.3,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,2999,1.5741,34.6542,27.753,67.4,2.48,107.5,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3000,1.5762,34.6537,27.7524,67.5,2.51,109.0,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3000,1.5657,34.6551,27.7543,67.4,2.55,110.8,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3000,1.5739,34.6541,27.7529,67.4,2.53,109.9,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3001,1.5657,34.6552,27.7544,67.4,2.52,109.6,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3001,1.5738,34.6542,27.753,67.4,2.52,109.5,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3002,1.5764,34.6539,27.7525,67.5,2.5,108.8,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3002,1.5657,34.655,27.7542,67.4,2.56,111.2,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3002,1.5738,34.6544,27.7531,67.4,2.51,109.1,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3003,1.5759999999999998,34.6538,27.7525,67.5,2.53,110.0,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3003,1.5651,34.6553,27.7545,67.4,2.54,110.1,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3003,1.5739,34.6542,27.753,67.4,2.53,109.7,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3004,1.5756,34.6539,27.7526,67.5,2.5,108.7,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3004,1.5649,34.6554,27.7546,67.4,2.55,110.9,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3004,1.5738,34.6543,27.7531,67.4,2.51,109.0,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3005,1.5753,34.6539,27.7526,67.5,2.5,108.7,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3005,1.5649,34.6554,27.7546,67.4,2.55,110.9,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3005,1.5737,34.6543,27.7531,67.4,2.51,109.2,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3006,1.5751,34.6539,27.7526,67.5,2.51,109.1,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3006,1.5646,34.6554,27.7546,67.4,2.54,110.6,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3006,1.5734,34.6542,27.753,67.4,2.49,108.2,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3007,1.575,34.654,27.7527,67.5,2.53,109.8,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3007,1.5645,34.6555,27.7547,67.4,2.54,110.4,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3007,1.5731,34.6544,27.7532,67.4,2.52,109.4,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3008,1.5752,34.6539,27.7526,67.5,2.51,109.2,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3008,1.5645,34.6553,27.7545,67.4,2.56,111.0,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3008,1.5726,34.6546,27.7534,67.4,2.54,110.4,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3009,1.5753,34.654,27.7527,67.5,2.5,108.8,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3009,1.5645,34.6554,27.7546,67.4,2.57,111.5,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3009,1.5725,34.6545,27.7533,67.4,2.5,108.8,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3010,1.5753,34.654,27.7527,67.5,2.52,109.6,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3010,1.5646,34.6555,27.7547,67.4,2.52,109.5,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3010,1.5723,34.6545,27.7533,67.4,2.52,109.5,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3011,1.5754,34.6539,27.7526,67.5,2.51,109.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3011,1.5648,34.6556,27.7548,67.4,2.58,112.1,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3011,1.5721,34.6546,27.7534,67.4,2.52,109.6,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3012,1.5752,34.654,27.7527,67.4,2.51,109.2,0.051,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3012,1.5647,34.6554,27.7546,67.4,2.55,110.6,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3012,1.5719999999999998,34.6544,27.7533,67.4,2.52,109.6,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3013,1.5752,34.654,27.7527,67.5,2.54,110.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3013,1.5644,34.6556,27.7548,67.4,2.54,110.6,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3013,1.5719999999999998,34.6544,27.7533,67.4,2.54,110.4,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3014,1.575,34.6542,27.7529,67.5,2.51,108.9,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3014,1.5639,34.6557,27.7549,67.4,2.55,110.6,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3014,1.5719,34.6546,27.7534,67.4,2.51,109.2,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3015,1.5748,34.6542,27.7529,67.5,2.53,109.9,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3015,1.5641,34.6555,27.7547,67.4,2.55,110.9,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3015,1.5719999999999998,34.6546,27.7534,67.4,2.54,110.3,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3016,1.5749,34.6542,27.7529,67.5,2.52,109.6,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3016,1.5637,34.6556,27.7548,67.4,2.56,111.0,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3016,1.5717,34.6547,27.7535,67.4,2.52,109.3,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3017,1.5748,34.6542,27.7529,67.5,2.49,108.0,0.051,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3017,1.5635,34.6557,27.7549,67.4,2.58,112.0,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3017,1.5712,34.6548,27.7536,67.4,2.51,109.2,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3018,1.5747,34.6542,27.7529,67.5,2.52,109.7,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3018,1.5634,34.6557,27.7549,67.4,2.55,110.7,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3018,1.5709,34.6548,27.7537,67.4,2.55,110.7,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3019,1.5747,34.6543,27.753,67.5,2.52,109.5,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3019,1.5633,34.6558,27.755,67.4,2.57,111.7,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3019,1.5706,34.655,27.7538,67.4,2.52,109.2,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3020,1.5745,34.6542,27.7529,67.5,2.53,109.9,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3020,1.5628,34.6559,27.7551,67.4,2.54,110.6,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3020,1.5704,34.6549,27.7538,67.4,2.54,110.5,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3021,1.5742,34.6544,27.7531,67.5,2.5,108.8,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3021,1.5624,34.6559,27.7552,67.4,2.56,111.1,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3021,1.5702,34.655,27.7539,67.4,2.53,109.9,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3022,1.5743,34.6543,27.753,67.5,2.52,109.5,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3022,1.5623,34.6559,27.7552,67.4,2.56,111.4,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3022,1.5702,34.6551,27.754,67.4,2.54,110.4,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3023,1.5742,34.6544,27.7531,67.5,2.52,109.4,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3023,1.5625,34.656,27.7552,67.4,2.56,111.1,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3023,1.57,34.6552,27.7541,67.4,2.53,110.0,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3024,1.5742,34.6544,27.7531,67.5,2.55,110.6,0.049,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3024,1.5624,34.656,27.7553,67.4,2.58,112.0,0.051,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3024,1.5696,34.6551,27.754,67.4,2.54,110.1,0.064,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3025,1.5742,34.6544,27.7531,67.5,2.52,109.3,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3025,1.5622,34.6559,27.7552,67.4,2.55,110.7,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3025,1.5693,34.6552,27.7541,67.4,2.55,110.6,0.057999999999999996,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3026,1.5742,34.6544,27.7531,67.5,2.51,109.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3026,1.5627,34.6558,27.7551,67.4,2.55,110.6,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3026,1.569,34.6553,27.7542,67.4,2.55,110.8,0.055,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3027,1.5737,34.6545,27.7532,67.5,2.52,109.6,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3027,1.5627,34.656,27.7552,67.4,2.57,111.6,0.05,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3027,1.5687,34.6551,27.7541,67.4,2.54,110.4,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3028,1.5736,34.6544,27.7531,67.5,2.54,110.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3028,1.5626,34.656,27.7552,67.4,2.57,111.7,0.049,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3028,1.5686,34.6553,27.7542,67.4,2.52,109.6,0.05,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3029,1.5737,34.6546,27.7533,67.5,2.51,109.2,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3029,1.5627,34.656,27.7552,67.4,2.54,110.5,0.051,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3029,1.5687,34.6553,27.7542,67.4,2.56,111.4,0.049,
2015-01-0086.ctd,UTC,18/02/2015, 10:14,86,49.999829999999996,-144.9995,P26,Mid-ship,3030,1.5738,34.6544,27.7531,67.5,2.52,109.6,0.05,
2015-01-0093.ctd,UTC,18/02/2015, 22:46,93,49.999829999999996,-144.99983,P26,Mid-ship,3030,1.5627,34.656,27.7552,67.4,2.55,110.9,0.051,
2015-01-0098.ctd,UTC,19/02/2015, 10:20,98,49.999829999999996,-145.0,P26,Mid-ship,3030,1.5686,34.6553,27.7542,67.4,2.52,109.6,0.05,
