File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,35,8.1353,32.4343,25.2656,64.3,6.64,289.1,1.016,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,35,8.1253,32.4347,25.2674,64.3,6.64,289.1,0.998,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,35,8.1659,32.4367,25.2631,64.3,6.64,289.3,1.005,16.2
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,35,8.163,32.4373,25.2639,64.8,6.63,288.8,1.045,2.8
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,35,8.1395,32.4358,25.2662,64.2,6.63,288.9,1.046,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,36,8.1354,32.4344,25.2657,64.3,6.63,288.7,1.016,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,36,8.1254,32.4352,25.2678,64.3,6.62,288.4,0.998,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,36,8.1656,32.4367,25.2631,64.3,6.64,289.1,1.016,15.1
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,36,8.1627,32.4375,25.2641,62.9,6.62,288.4,0.998,2.6
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,36,8.1397,32.4357,25.2661,64.2,6.64,289.0,1.047,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,37,8.136000000000001,32.4344,25.2656,64.2,6.62,288.3,0.998,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,37,8.1257,32.4353,25.2678,64.3,6.64,289.1,1.0190000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,37,8.1646,32.4365,25.2631,64.3,6.62,288.1,0.986,14.9
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,37,8.1628,32.4376,25.2642,64.0,6.61,287.7,0.982,2.5
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,37,8.1398,32.4357,25.2661,64.2,6.63,288.8,1.032,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,38,8.1363,32.4344,25.2656,64.3,6.64,289.0,1.013,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,38,8.1256,32.4352,25.2678,64.4,6.63,288.8,1.004,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,38,8.165,32.4365,25.263,64.3,6.62,288.3,1.012,14.5
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,38,8.1625,32.4375,25.2642,64.8,6.61,287.9,1.043,2.3
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,38,8.1399,32.4357,25.2661,64.2,6.62,288.0,1.001,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,39,8.1361,32.4345,25.2657,64.3,6.63,288.5,0.996,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,39,8.126,32.4352,25.2677,64.3,6.62,288.1,1.0190000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,39,8.1657,32.4367,25.2631,64.3,6.63,288.8,1.015,13.8
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,39,8.1622,32.4375,25.2642,64.9,6.62,288.4,0.98,2.3
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,39,8.1401,32.4356,25.266,64.1,6.64,289.1,1.011,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,40,8.1362,32.4345,25.2657,64.3,6.65,289.4,1.012,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,40,8.1263,32.4353,25.2677,64.3,6.61,288.0,1.032,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,40,8.1639,32.4363,25.263,64.4,6.63,288.8,1.013,13.0
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,40,8.163,32.4374,25.264,64.9,6.63,288.6,0.94,2.1
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,40,8.1403,32.4357,25.266,64.2,6.64,289.0,1.02,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,41,8.136000000000001,32.4344,25.2656,64.3,6.64,289.0,1.02,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,41,8.1262,32.4351,25.2676,64.5,6.62,288.3,1.058,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,41,8.1631,32.4363,25.2631,64.4,6.63,288.6,1.026,12.3
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,41,8.1636,32.4375,25.264,64.5,6.62,288.5,0.9540000000000001,2.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,41,8.1404,32.4357,25.266,64.2,6.63,288.9,1.02,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,42,8.136000000000001,32.4344,25.2656,64.3,6.63,288.5,1.0170000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,42,8.126,32.4352,25.2677,64.5,6.62,288.4,1.0290000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,42,8.1616,32.4362,25.2633,64.4,6.64,289.1,1.0290000000000001,11.4
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,42,8.1626,32.4376,25.2642,57.8,6.62,288.3,0.966,1.9
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,42,8.1404,32.4356,25.2659,64.2,6.64,289.0,1.0190000000000001,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,43,8.1359,32.4345,25.2657,64.3,6.64,289.0,0.983,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,43,8.1266,32.4351,25.2675,64.5,6.64,289.3,1.022,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,43,8.1609,32.4362,25.2634,64.4,6.64,289.0,1.021,10.7
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,43,8.1611,32.4376,25.2645,63.8,6.63,288.6,0.983,1.8
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,43,8.1405,32.4358,25.2661,64.3,6.64,289.0,1.028,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,44,8.1355,32.4346,25.2658,64.2,6.63,288.7,0.983,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,44,8.1263,32.4352,25.2677,64.4,6.64,289.2,1.006,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,44,8.162,32.436,25.2631,64.3,6.61,287.7,1.012,10.3
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,44,8.1605,32.4375,25.2645,64.9,6.64,289.3,0.9670000000000001,1.7
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,44,8.1406,32.4356,25.2659,64.2,6.64,289.1,1.054,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,45,8.1354,32.4346,25.2659,64.2,6.64,289.2,1.012,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,45,8.1263,32.4353,25.2677,64.4,6.64,289.0,0.998,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,45,8.1617,32.436,25.2631,64.4,6.62,288.4,1.0290000000000001,9.9
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,45,8.1604,32.4375,25.2645,61.2,6.62,288.3,1.02,1.7
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,45,8.1408,32.4356,25.2659,64.3,6.64,289.0,1.04,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,46,8.1355,32.4345,25.2658,64.2,6.63,288.5,1.012,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,46,8.1265,32.4354,25.2678,64.4,6.64,289.1,1.028,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,46,8.1613,32.4361,25.2633,64.5,6.6,287.3,1.016,9.3
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,46,8.1606,32.4375,25.2645,65.0,6.62,288.3,0.975,1.6
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,46,8.1408,32.4356,25.2659,64.2,6.63,288.8,0.9990000000000001,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,47,8.1359,32.4343,25.2655,64.3,6.63,288.9,0.985,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,47,8.1267,32.4353,25.2677,64.5,6.64,289.0,1.012,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,47,8.1616,32.4361,25.2632,64.5,6.62,288.3,0.996,8.8
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,47,8.1613,32.4375,25.2644,65.2,6.62,288.4,0.9470000000000001,1.5
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,47,8.14,32.4358,25.2661,64.3,6.64,289.1,1.01,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,48,8.1359,32.4345,25.2657,64.3,6.63,288.9,1.018,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,48,8.1272,32.4353,25.2676,64.5,6.63,288.7,0.995,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,48,8.1606,32.4362,25.2634,64.5,6.63,288.6,1.02,8.3
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,48,8.1612,32.4377,25.2645,65.2,6.6,287.5,0.956,1.4
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,48,8.1404,32.4356,25.2659,64.3,6.63,288.6,1.004,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,49,8.1362,32.4344,25.2656,64.3,6.64,289.3,1.008,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,49,8.1271,32.4353,25.2676,64.4,6.62,288.1,1.023,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,49,8.1603,32.4362,25.2635,64.5,6.64,289.1,1.025,7.8
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,49,8.1614,32.4376,25.2644,65.2,6.61,288.0,0.924,1.3
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,49,8.1408,32.4356,25.2659,64.3,6.63,288.7,0.988,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,50,8.1361,32.4344,25.2656,64.3,6.63,288.7,1.042,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,50,8.1269,32.4354,25.2677,64.4,6.64,289.3,1.0070000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,50,8.1618,32.4365,25.2635,64.5,6.63,288.7,1.038,7.4
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,50,8.1612,32.4376,25.2644,65.3,6.62,288.2,0.945,1.3
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,50,8.1411,32.4358,25.266,64.3,6.6,287.4,0.982,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,51,8.1366,32.4344,25.2655,64.3,6.64,289.0,1.054,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,51,8.127,32.4353,25.2676,64.4,6.63,288.9,1.021,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,51,8.1617,32.4363,25.2634,64.5,6.63,288.7,1.037,7.0
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,51,8.1615,32.4373,25.2642,65.1,6.63,288.6,0.985,1.2
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,51,8.1405,32.4357,25.266,64.3,6.61,287.9,0.997,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,52,8.1366,32.4345,25.2656,64.3,6.64,289.0,1.0070000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,52,8.1273,32.4353,25.2676,64.5,6.62,288.2,1.0390000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,52,8.1604,32.436,25.2633,64.5,6.62,288.2,1.036,6.6
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,52,8.1628,32.4375,25.2641,65.1,6.63,288.9,0.985,1.2
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,52,8.14,32.4357,25.266,64.3,6.64,289.0,1.01,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,53,8.1362,32.4345,25.2657,64.3,6.63,288.6,1.0170000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,53,8.1275,32.4356,25.2678,64.5,6.63,288.7,1.043,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,53,8.1597,32.4362,25.2636,64.6,6.62,288.1,1.041,6.2
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,53,8.1604,32.4372,25.2642,65.1,6.63,288.7,1.005,1.1
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,53,8.1405,32.4356,25.2659,64.4,6.63,288.9,1.013,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,54,8.1369,32.4344,25.2655,64.3,6.63,288.7,1.0070000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,54,8.1276,32.4354,25.2676,64.5,6.63,288.6,1.006,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,54,8.1603,32.4361,25.2634,64.6,6.62,288.3,1.032,5.9
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,54,8.16,32.4371,25.2642,64.9,6.62,288.1,0.9990000000000001,1.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,54,8.1401,32.4356,25.266,64.4,6.63,288.9,1.021,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,55,8.1368,32.4344,25.2655,64.3,6.63,288.9,0.996,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,55,8.1277,32.4355,25.2677,64.5,6.63,288.8,1.026,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,55,8.1606,32.436,25.2633,64.5,6.62,288.5,1.0,5.7
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,55,8.1588,32.4373,25.2646,64.9,6.62,288.0,0.983,1.0
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,55,8.1396,32.4356,25.266,64.4,6.64,289.3,1.005,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,56,8.1361,32.4346,25.2658,64.3,6.64,289.0,0.985,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,56,8.1272,32.4356,25.2678,64.5,6.63,288.7,1.0290000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,56,8.1607,32.4361,25.2633,64.5,6.64,289.0,1.011,5.4
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,56,8.1625,32.4375,25.2642,65.0,6.62,288.1,0.983,0.9
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,56,8.1403,32.4356,25.2659,64.4,6.63,288.7,0.992,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,57,8.136000000000001,32.4345,25.2657,64.3,6.64,289.0,0.9890000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,57,8.1268,32.4359,25.2681,64.4,6.63,288.8,1.0290000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,57,8.1606,32.4361,25.2634,64.6,6.64,289.1,1.0290000000000001,5.1
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,57,8.1636,32.4376,25.2641,65.1,6.61,287.8,0.992,0.9
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,57,8.1402,32.4357,25.266,64.4,6.64,289.0,1.026,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,58,8.1359,32.4346,25.2658,64.3,6.64,289.0,1.025,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,58,8.1271,32.4358,25.268,64.5,6.63,288.6,1.0290000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,58,8.1602,32.436,25.2633,64.6,6.63,288.5,1.044,4.8
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,58,8.1638,32.4376,25.2641,65.1,6.63,288.6,0.97,0.8
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,58,8.1412,32.4356,25.2658,64.4,6.63,288.8,0.9840000000000001,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,59,8.1362,32.4345,25.2657,64.2,6.64,289.0,1.008,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,59,8.1263,32.436,25.2683,64.6,6.63,288.9,1.008,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,59,8.16,32.4362,25.2635,64.6,6.62,288.5,1.045,4.5
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,59,8.1623,32.4374,25.2641,65.0,6.62,288.1,0.951,0.8
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,59,8.1415,32.4355,25.2657,64.3,6.63,288.9,0.99,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,60,8.1364,32.4345,25.2656,64.1,6.64,289.0,1.0190000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,60,8.1267,32.4359,25.2681,64.5,6.65,289.5,0.9840000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,60,8.1605,32.4362,25.2634,64.7,6.62,288.3,1.03,4.3
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,60,8.158999999999999,32.4371,25.2644,65.0,6.6,287.2,0.997,0.8
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,60,8.142000000000001,32.4358,25.2658,64.3,6.63,288.6,0.961,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,61,8.1365,32.4346,25.2657,64.2,6.63,288.8,0.975,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,61,8.1269,32.4359,25.2681,64.5,6.63,288.7,0.966,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,61,8.1605,32.4361,25.2634,64.6,6.59,287.1,1.037,4.0
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,61,8.1581,32.4368,25.2643,64.9,6.62,288.4,1.0070000000000001,0.7
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,61,8.1404,32.4355,25.2658,64.5,6.62,288.2,0.972,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,62,8.1366,32.4346,25.2657,64.3,6.62,288.3,1.0090000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,62,8.1267,32.4358,25.2681,64.5,6.62,288.2,0.9890000000000001,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,62,8.1609,32.436,25.2632,64.6,6.63,288.7,1.025,3.8
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,62,8.1577,32.4369,25.2644,64.8,6.63,288.9,0.981,0.7
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,62,8.1407,32.4356,25.2659,64.4,6.63,288.9,1.0270000000000001,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,63,8.137,32.4344,25.2655,64.3,6.63,288.7,1.0,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,63,8.1269,32.4358,25.268,64.6,6.62,288.4,1.044,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,63,8.1609,32.4361,25.2633,64.6,6.62,288.4,1.0390000000000001,3.6
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,63,8.1568,32.4369,25.2645,64.7,6.64,289.1,0.987,0.7
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,63,8.1411,32.4357,25.2659,64.4,6.62,288.3,1.05,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,64,8.1376,32.4345,25.2655,64.3,6.63,288.8,0.9890000000000001,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,64,8.1283,32.4354,25.2675,64.5,6.64,289.2,1.006,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,64,8.161,32.4361,25.2633,64.7,6.64,289.0,1.033,3.4
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,64,8.1567,32.4372,25.2648,64.7,6.63,288.7,1.035,0.6
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,64,8.1398,32.4356,25.266,64.4,6.62,288.2,1.0390000000000001,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,65,8.1374,32.4344,25.2654,64.3,6.64,289.0,0.955,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,65,8.1282,32.4356,25.2677,64.5,6.65,289.5,1.005,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,65,8.1609,32.4361,25.2633,64.7,6.62,288.1,1.0490000000000002,3.2
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,65,8.1576,32.437,25.2645,64.7,6.63,288.5,0.998,0.6
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,65,8.1354,32.4352,25.2663,64.5,6.63,288.8,1.042,
2014-01-0041.ctd,UTC,19-02-14, 15:33,41,49.99967,-144.99867,P26,Mid-ship,66,8.1375,32.4345,25.2655,64.3,6.63,288.7,0.934,
2014-01-0043.ctd,UTC,19-02-14, 19:24,43,50.00033,-144.99899,P26,Mid-ship,66,8.1283,32.4355,25.2676,64.4,6.64,289.1,1.037,
2014-01-0046.ctd,UTC,20-02-14, 00:17,46,50.00067,-144.9985,P26,Mid-ship,66,8.1606,32.4363,25.2635,64.7,6.62,288.4,1.091,3.1
2014-01-0048.ctd,UTC,20-02-14, 02:27,48,50.0,-144.99867,P26,Mid-ship,66,8.1558,32.4367,25.2645,64.6,6.63,288.8,1.0270000000000001,0.5
2014-01-0049.ctd,UTC,20-02-14, 03:14,49,49.99967,-144.99817,P26,Mid-ship,66,8.133,32.4351,25.2666,64.6,6.63,288.9,1.036,
