File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,Fluorescence:CTD:Wetlabs [mg/m^3],PAR:CTD [µE/m^2/sec]
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,32.1,6.0883,32.723,25.7686,,6.96,302.9,0.622,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,33.0,6.0881,32.7229,25.7686,,6.97,303.2,0.62,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,33.0,6.0341,32.7223,25.7747,,6.95,302.5,0.616,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,33.0,5.9029,32.7214,25.79,,6.99,304.2,0.564,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,33.0,5.9046,32.7213,25.7898,,6.96,302.7,0.565,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,33.4,5.9537,32.7214,25.7839,,6.98,303.7,0.611,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,34.0,6.0856,32.7225,25.7686,,6.97,303.3,0.628,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,34.0,5.9455,32.7213,25.7848,,6.98,304.0,0.594,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,34.0,5.9011,32.7213,25.7902,,7.0,304.6,0.5529999999999999,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,34.0,5.9046,32.7211,25.7896,,6.96,303.1,0.5539999999999999,,0.0
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,34.1,6.0338,32.7224,25.7748,,6.96,302.9,0.619,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,34.9,6.0354,32.7222,25.7745,,6.96,303.0,0.629,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,34.9,5.9013,32.7214,25.7902,,7.0,304.7,0.565,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,35.0,6.0855,32.7225,25.7686,,6.95,302.6,0.632,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,35.0,5.9329,32.7211,25.7862,,6.99,304.1,0.574,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,35.0,5.9025,32.7213,25.79,,6.97,303.6,0.5660000000000001,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,36.0,6.0854,32.7227,25.7687,,6.95,302.4,0.623,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,36.0,6.0364,32.7221,25.7743,,6.95,302.6,0.634,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,36.0,5.9247,32.7211,25.7872,,6.98,303.9,0.569,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,36.0,5.9045,32.7214,25.7899,,6.98,303.7,0.5770000000000001,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,37.0,6.0831,32.7226,25.7689,,6.96,302.7,0.635,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,37.0,6.0322,32.7223,25.775,,6.95,302.3,0.615,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,37.0,5.9164,32.7213,25.7883,,6.98,304.0,0.5710000000000001,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,37.0,5.905,32.7214,25.7898,,6.98,303.7,0.56,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,37.1,5.8979,32.7214,25.7907,,6.99,304.3,0.5670000000000001,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,38.0,6.0797,32.7224,25.7692,,6.96,303.0,0.623,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,38.0,6.0316,32.7222,25.775,,6.96,302.8,0.63,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,38.0,5.9069,32.7216,25.7897,,6.98,304.0,0.561,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,38.0,5.8978,32.7214,25.7907,,6.99,304.0,0.5489999999999999,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,38.0,5.9054,32.7213,25.7897,,6.98,303.7,0.561,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,39.0,6.0785,32.7224,25.7693,,6.96,303.0,0.621,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,39.0,6.0262,32.722,25.7755,,6.96,303.0,0.636,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,39.0,5.9066,32.7215,25.7897,,6.99,304.1,0.551,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,39.0,5.8977,32.7213,25.7906,,6.99,304.3,0.563,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,39.0,5.9049,32.7214,25.7898,,6.97,303.3,0.573,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,40.0,6.0782,32.7223,25.7693,,6.96,303.0,0.608,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,40.0,6.031000000000001,32.7221,25.775,,6.95,302.4,0.626,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,40.0,5.8986,32.7214,25.7906,,7.0,304.5,0.555,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,40.0,5.906000000000001,32.7213,25.7896,,6.97,303.3,0.556,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,40.4,5.9026,32.7218,25.7904,,6.99,304.3,0.536,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,40.8,6.0132,32.7218,25.7769,,6.95,302.7,0.621,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,41.0,6.0799,32.7225,25.7693,,6.97,303.3,0.625,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,41.0,5.896,32.7216,25.791,,6.99,304.2,0.54,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,41.0,5.8993,32.7214,25.7905,,6.99,304.4,0.56,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,41.0,5.9063,32.7211,25.7894,,6.95,302.5,0.586,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,41.9,6.0796,32.7226,25.7694,,6.97,303.2,0.622,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,42.0,5.8927,32.7218,25.7916,,6.98,303.9,0.5379999999999999,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,42.0,5.8995,32.7216,25.7906,,6.99,304.3,0.5489999999999999,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,42.0,5.9058,32.7212,25.7895,,6.96,302.9,0.563,,0.0
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,42.4,5.9584,32.7216,25.7835,,6.97,303.2,0.5920000000000001,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,43.0,6.0793,32.7223,25.7692,,6.96,303.1,0.614,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,43.0,5.9318,32.7219,25.7869,,6.98,303.9,0.5760000000000001,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,43.0,5.888999999999999,32.7216,25.7919,,6.99,304.2,0.541,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,43.0,5.8998,32.7215,25.7905,,6.99,304.2,0.557,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,43.0,5.9052,32.7212,25.7896,,6.96,302.9,0.5429999999999999,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,44.0,6.0788,32.7225,25.7694,,6.96,303.0,0.622,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,44.0,5.8858,32.7218,25.7924,,6.99,304.3,0.534,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,44.0,5.8992,32.7215,25.7906,,6.99,304.2,0.552,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,44.0,5.9042,32.7212,25.7897,,6.96,303.0,0.563,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,44.7,5.8857,32.7218,25.7924,,6.99,304.3,0.53,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,45.0,6.0787,32.7226,25.7695,,6.97,303.3,0.615,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,45.0,5.899,32.7215,25.7906,,6.99,304.3,0.547,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,45.0,5.9028,32.7212,25.7899,,6.96,302.9,0.565,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,45.6,5.8981,32.7214,25.7906,,6.99,304.3,0.542,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,45.8,5.8741,32.7215,25.7936,,6.99,304.2,0.5589999999999999,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,46.0,5.9018,32.7214,25.7902,,6.96,303.0,0.5660000000000001,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,46.1,6.0794,32.7225,25.7693,,6.97,303.2,0.623,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,46.9,6.0791,32.7224,25.7693,,6.96,303.0,0.627,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,46.9,5.8941,32.7213,25.791,,6.99,304.4,0.5479999999999999,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,47.0,5.8606,32.722,25.7956,,6.99,304.0,0.521,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,47.0,5.9003,32.7213,25.7903,,6.97,303.2,0.5529999999999999,,0.0
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,47.4,5.8597,32.7218,25.7956,,6.98,303.7,0.547,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,47.9,5.9024,32.7213,25.79,,6.97,303.4,0.5589999999999999,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,48.0,6.0792,32.7224,25.7693,,6.95,302.4,0.631,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,48.0,5.8569,32.7223,25.7963,,6.98,303.7,0.504,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,48.0,5.8496,32.7219,25.7969,,6.99,304.2,0.498,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,48.0,5.8809,32.7217,25.7929,,7.0,304.5,0.5589999999999999,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,48.9,5.8825,32.7219,25.7929,,6.99,304.2,0.5429999999999999,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,48.9,5.9037,32.7212,25.7898,,6.96,303.0,0.5720000000000001,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,49.0,6.0796,32.7224,25.7692,,6.95,302.4,0.629,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,49.0,5.8561,32.7223,25.7964,,6.98,303.6,0.489,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,49.0,5.8436,32.722,25.7977,,6.99,304.2,0.49200000000000005,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,50.0,6.0792,32.7225,25.7693,,6.95,302.6,0.634,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,50.0,5.8548,32.7227,25.7969,,6.98,303.7,0.479,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,50.0,5.8431,32.7221,25.7978,,6.99,304.3,0.493,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,50.0,5.905,32.7213,25.7897,,6.97,303.3,0.56,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,50.5,5.882999999999999,32.722,25.7929,,6.98,303.7,0.5379999999999999,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,50.6,5.8811,32.722,25.7932,,6.98,303.8,0.5379999999999999,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,50.9,5.8545,32.7225,25.7968,,6.98,304.0,0.48200000000000004,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,51.0,6.079,32.7226,25.7694,,6.97,303.5,0.627,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,51.0,5.8425,32.7224,25.7981,,7.0,304.4,0.486,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,51.0,5.9009,32.7212,25.7901,,6.97,303.5,0.546,,0.0
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,51.9,5.8420000000000005,32.7224,25.7982,,6.99,304.2,0.499,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,52.0,6.0796,32.7225,25.7693,,6.97,303.4,0.618,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,52.0,5.8546,32.7227,25.7969,,6.98,303.9,0.48700000000000004,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,52.0,5.9024,32.7214,25.7901,,6.97,303.6,0.551,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,52.2,5.8393,32.7218,25.7981,,6.98,304.0,0.522,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,52.9,5.8289,32.7217,25.7992,,6.99,304.2,0.515,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,53.0,6.0805,32.7223,25.769000000000002,,6.97,303.4,0.634,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,53.0,5.8542,32.7227,25.796999999999997,,6.98,303.7,0.517,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,53.0,5.8422,32.7225,25.7983,,7.0,304.4,0.473,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,53.0,5.9021,32.7214,25.7901,,6.97,303.3,0.556,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,54.0,6.0791,32.7223,25.7692,,6.97,303.3,0.634,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,54.0,5.8541,32.7228,25.7971,,6.98,303.8,0.485,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,54.0,5.8414,32.7226,25.7984,,6.99,304.2,0.47600000000000003,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,54.0,5.9028,32.7213,25.79,,6.96,303.0,0.555,,0.0
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,54.9,5.8539,32.7229,25.7972,,6.98,303.9,0.47600000000000003,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,55.0,6.0786,32.7223,25.7693,,6.96,303.1,0.628,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,55.0,5.841,32.723,25.7988,,6.99,304.3,0.479,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,55.2,5.8605,32.7221,25.7957,,6.97,303.4,0.526,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,55.4,5.8212,32.723,25.8012,,7.01,305.0,0.479,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,55.6,5.8393,32.7221,25.7983,,6.98,303.9,0.506,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,56.0,6.0775,32.7224,25.7695,,6.96,303.0,0.637,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,56.0,5.8538,32.7231,25.7973,,6.97,303.6,0.47,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,56.0,5.8406,32.7232,25.799,,7.0,304.8,0.47700000000000004,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,56.0,5.8207,32.723,25.8012,,7.01,305.2,0.49200000000000005,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,57.0,6.0809,32.7224,25.7691,,6.96,302.9,0.611,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,57.0,5.8533,32.7234,25.7976,,6.98,303.7,0.465,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,57.0,5.8194,32.7231,25.8015,,7.01,305.1,0.475,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,57.2,5.8397,32.7234,25.7993,,7.0,304.7,0.475,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,57.2,5.8362,32.7224,25.7989,,6.98,303.8,0.505,,0.0
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,58.0,5.8528,32.7233,25.7976,,6.98,303.8,0.465,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,58.0,5.8389999999999995,32.7236,25.7995,,7.0,304.5,0.47100000000000003,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,58.0,5.8195,32.7232,25.8015,,7.01,305.0,0.46799999999999997,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,58.0,5.8363,32.7226,25.799,,6.98,303.6,0.512,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,58.1,6.0817,32.7222,25.7688,,6.96,303.1,0.618,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,58.9,5.8364,32.7226,25.799,,6.98,303.9,0.49,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,59.0,6.0818,32.7221,25.7687,,6.96,302.8,0.627,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,59.0,5.8524,32.7235,25.7978,,6.98,303.8,0.466,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,59.0,5.8379,32.7238,25.7998,,6.99,304.2,0.466,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,59.0,5.8192,32.7232,25.8016,,7.01,305.1,0.465,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,60.0,6.0815,32.7223,25.7689,,6.95,302.7,0.62,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,60.0,5.8513,32.7237,25.7981,,6.98,303.7,0.47,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,60.0,5.8376,32.7238,25.7998,,6.99,304.1,0.46299999999999997,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,60.0,5.819,32.7232,25.8016,,7.01,305.0,0.474,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,60.2,5.832999999999999,32.7226,25.7994,,6.99,304.2,0.483,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,61.0,6.0795,32.7225,25.7693,,6.95,302.7,0.621,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,61.0,5.8501,32.7234,25.798000000000002,,6.97,303.4,0.469,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,61.0,5.8362,32.7238,25.8,,6.99,304.3,0.46,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,61.0,5.8194,32.7232,25.8016,,7.0,304.9,0.465,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,62.0,6.08,32.7224,25.7692,,6.96,302.8,0.619,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,62.0,5.8473,32.7234,25.7984,,6.96,303.0,0.461,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,62.0,5.8347,32.7241,25.8004,,6.99,304.1,0.46,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,62.0,5.832000000000001,32.7227,25.7996,,6.98,303.9,0.483,,0.0
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,62.4,5.8181,32.7233,25.8018,,7.0,304.6,0.48100000000000004,,
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,63.0,6.0798,32.7225,25.7693,,6.97,303.2,0.607,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,63.0,5.8463,32.7233,25.7984,,6.97,303.6,0.46399999999999997,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,63.0,5.835,32.7244,25.8006,,6.98,304.0,0.449,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,63.0,5.8175,32.7233,25.8019,,6.99,304.2,0.47600000000000003,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,63.0,5.8313,32.723,25.8,,6.98,303.8,0.47700000000000004,,0.0
2017-01-0044.ctd,UTC,12-02-17, 06:13,44,50.00183,-144.9985,P26,Mid-ship,63.5,6.0803,32.7222,25.769000000000002,,6.97,303.3,0.601,,
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,64.0,5.8457,32.7234,25.7985,,6.98,303.9,0.467,,
2017-01-0048.ctd,UTC,12-02-17, 10:05,48,50.00134,-144.99899,P26,Mid-ship,64.0,5.8335,32.7249,25.8012,,6.99,304.1,0.451,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,64.0,5.817,32.7233,25.8019,,6.99,304.2,0.49700000000000005,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,64.0,5.8307,32.7232,25.8002,,6.98,303.9,0.48200000000000004,,0.0
2017-01-0047.ctd,UTC,12-02-17, 09:32,47,50.00183,-144.9985,P26,Mid-ship,65.0,5.8461,32.7232,25.7983,,6.96,303.1,0.475,,
2017-01-0050.ctd,UTC,12-02-17, 12:05,50,50.000170000000004,-144.99983,P26,Mid-ship,65.0,5.8167,32.7233,25.802,,6.99,304.3,0.49,,
2017-01-0051.ctd,UTC,12-02-17, 16:33,51,50.000170000000004,-145.00017,P26,Mid-ship,65.0,5.8305,32.7233,25.8003,,6.98,303.7,0.495,,0.0
