File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:Practical:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,34.0,6.279,32.6645,25.6987,44.7,7.32,318.7,1.5130000000000001,36.3
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,34.0,6.2688,32.6646,25.7001,44.2,7.33,319.1,1.609,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,34.0,6.2262,32.6642,25.7051,46.8,7.32,318.5,1.456,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,34.0,6.1947,32.6572,25.7035,48.0,7.36,320.5,1.365,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,35.0,6.1916,32.6593,25.7055,47.3,7.34,319.4,1.249,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,35.0,6.2749,32.6638,25.6987,44.8,7.32,318.5,1.506,32.5
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,35.0,6.2607,32.6644,25.7009,44.3,7.33,319.1,1.6280000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,35.0,6.2202,32.664,25.7057,46.7,7.32,318.5,1.3519999999999999,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,35.0,6.1855,32.6568,25.7043,48.2,7.37,320.9,1.379,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,36.0,6.1888,32.6591,25.7057,47.7,7.34,319.5,1.2229999999999999,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,36.0,6.2687,32.6633,25.699,44.9,7.31,318.3,1.499,29.3
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,36.0,6.2547,32.6639,25.7013,44.7,7.33,319.1,1.619,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,36.0,6.1812,32.6566,25.7047,48.3,7.37,320.8,1.33,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,36.1,6.2034,32.6646,25.7082,47.3,7.32,318.6,1.321,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,37.0,6.1827,32.659,25.7064,48.1,7.34,319.6,1.1540000000000001,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,37.0,6.2647,32.6632,25.6995,45.0,7.31,318.3,1.5190000000000001,26.5
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,37.0,6.2473,32.6631,25.7016,44.9,7.33,318.9,1.6369999999999998,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,37.0,6.186,32.6656,25.7112,47.3,7.32,318.5,1.272,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,37.0,6.1673,32.656,25.7059,48.4,7.37,320.8,1.33,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,38.0,6.1658,32.6589,25.7084,48.6,7.35,319.9,1.094,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,38.0,6.2591,32.6628,25.6998,45.2,7.31,318.3,1.4809999999999999,23.9
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,38.0,6.2429,32.6625,25.7016,45.3,7.32,318.6,1.56,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,38.0,6.1646,32.663000000000004,25.7118,47.9,7.31,318.3,1.315,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,38.0,6.1103,32.6557,25.7128,48.8,7.37,320.6,1.29,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,39.0,6.1419,32.6582,25.7108,49.6,7.35,320.0,1.031,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,39.0,6.2532,32.6624,25.7003,45.4,7.32,318.6,1.53,21.6
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,39.0,6.2392,32.6623,25.7019,45.7,7.32,318.4,1.5230000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,39.0,6.1374,32.6625,25.7148,48.4,7.31,318.3,1.264,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,39.0,6.0355,32.6544,25.7209,49.4,7.36,320.2,1.2409999999999999,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,39.9,6.1066,32.6621,25.7183,48.8,7.32,318.8,1.2009999999999998,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,40.0,6.1015,32.6572,25.715,49.9,7.36,320.1,0.965,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,40.0,6.2439,32.6621,25.7012,45.5,7.32,318.5,1.489,19.3
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,40.0,6.2353,32.6618,25.701999999999998,46.1,7.31,318.3,1.4780000000000002,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,40.0,5.9817,32.6539,25.7271,49.6,7.35,319.9,1.22,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,41.0,6.0374,32.6557,25.7217,50.6,7.36,320.3,0.9890000000000001,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,41.0,6.2283,32.6626,25.7035,45.7,7.32,318.5,1.454,17.0
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,41.0,6.2288,32.662,25.703000000000003,46.4,7.31,318.2,1.452,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,41.0,5.9101,32.6537,25.7357,50.3,7.35,319.9,1.194,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,41.1,6.0617,32.6627,25.7243,49.3,7.33,319.1,1.09,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,41.9,6.2189,32.661,25.7035,45.5,7.31,318.2,1.383,15.3
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,42.0,5.9692,32.653,25.7279,51.2,7.36,320.3,0.9229999999999999,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,42.0,6.2234,32.6617,25.7034,46.5,7.31,318.2,1.494,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,42.0,6.0088,32.6639,25.7317,49.8,7.33,319.1,0.997,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,42.0,5.8811,32.6528,25.7385,50.6,7.36,320.2,1.14,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,43.0,5.8921,32.6495,25.7346,52.0,7.36,320.3,0.8540000000000001,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,43.0,6.2051,32.6594,25.7039,46.8,7.32,318.4,1.334,13.7
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,43.0,6.2191,32.6614,25.7037,46.7,7.31,318.2,1.4080000000000001,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,43.0,5.979,32.6616,25.7335,50.4,7.35,319.8,0.934,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,43.0,5.8746,32.652,25.7386,50.8,7.37,320.8,1.1640000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,44.0,5.8114,32.654,25.7478,52.5,7.36,320.4,0.797,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,44.0,6.1921,32.6583,25.7047,47.1,7.32,318.4,1.228,12.4
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,44.0,6.2155,32.6611,25.704,47.5,7.31,318.1,1.3030000000000002,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,44.0,5.9293,32.6583,25.737,50.8,7.35,319.8,0.861,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,44.0,5.8597,32.653,25.7412,51.1,7.36,320.6,1.1320000000000001,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,44.9,5.8493,32.6521,25.7418,51.2,7.36,320.6,1.271,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,45.0,5.7527,32.6529,25.754,53.0,7.36,320.5,0.767,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,45.0,6.1743,32.6583,25.7069,47.7,7.32,318.4,1.166,11.2
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,45.0,6.2125,32.6609,25.7042,47.6,7.32,318.4,1.262,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,45.0,5.8242,32.6581,25.7495,51.7,7.34,319.6,0.8370000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,46.0,5.7242,32.6528,25.7573,53.2,7.37,320.7,0.79,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,46.0,6.1564,32.6591,25.7097,48.2,7.32,318.6,1.215,10.2
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,46.0,6.2082,32.6605,25.7044,48.1,7.33,318.9,1.1909999999999998,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,46.0,5.7326,32.665,25.766,52.0,7.35,320.0,0.799,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,46.0,5.8035,32.6521,25.7473,51.3,7.37,320.8,1.166,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,47.0,5.7088,32.653,25.7593,52.9,7.38,321.1,0.9159999999999999,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,47.0,6.1278,32.6576,25.7121,48.5,7.32,318.6,1.0759999999999998,9.3
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,47.0,6.2014,32.6599,25.7048,48.4,7.34,319.5,1.179,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,47.0,5.6951,32.6518,25.76,52.0,7.38,321.0,1.044,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,47.1,5.6151,32.6735,25.7866,53.0,7.35,319.8,0.743,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,48.0,5.676,32.6539,25.7639,53.5,7.4,322.2,0.826,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,48.0,6.0806,32.6575,25.7178,49.5,7.33,319.2,0.9740000000000001,8.5
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,48.0,6.1927,32.6602,25.7061,48.6,7.34,319.3,1.135,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,48.0,5.4889,32.6706,25.7991,53.4,7.35,319.8,0.7,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,48.0,5.6389,32.652,25.7668,52.6,7.38,321.1,1.02,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,49.0,5.6507,32.6541,25.7671,53.5,7.4,322.1,0.8240000000000001,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,49.0,6.0723,32.6568,25.7183,50.0,7.34,319.4,0.953,7.7
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,49.0,6.1803,32.6598,25.7073,48.7,7.34,319.4,1.166,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,49.0,5.4381,32.6661,25.8014,53.7,7.34,319.6,0.7120000000000001,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,49.0,5.5909,32.6526,25.7729,52.8,7.38,321.0,1.021,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,49.9,5.5431,32.6514,25.7776,53.3,7.37,320.8,1.003,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,50.0,5.6175,32.656,25.7725,53.5,7.39,321.8,0.7929999999999999,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,50.0,6.0545,32.6571,25.7207,50.3,7.34,319.6,0.899,7.0
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,50.0,6.1667,32.6601,25.7092,48.5,7.35,320.0,1.079,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,50.0,5.3747,32.6658,25.8085,54.2,7.33,319.2,0.625,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,50.7,6.0236,32.6599,25.7267,50.3,7.34,319.5,0.898,6.5
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,51.0,5.5063,32.6613,25.7897,53.5,7.39,321.7,0.7809999999999999,
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,51.0,6.124,32.6608,25.7151,48.9,7.36,320.5,1.018,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,51.0,5.2831,32.6688,25.8214,54.8,7.33,319.0,0.557,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,51.0,5.518,32.6518,25.7808,53.5,7.38,321.1,0.9,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,52.0,5.3583,32.6657,25.8103,54.0,7.39,321.6,0.764,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,52.0,5.9086,32.6599,25.7408,50.1,7.37,320.8,0.872,5.7
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,52.0,6.0394,32.6611,25.7258,49.6,7.37,320.9,1.035,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,52.0,5.2385,32.68,25.8353,55.2,7.32,318.8,0.531,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,52.0,5.4931,32.6522,25.784000000000002,53.7,7.39,321.4,0.94,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,53.0,5.2985,32.6687,25.8195,54.3,7.39,321.5,0.784,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,53.0,5.7951,32.661,25.7553,51.4,7.36,320.5,0.856,5.3
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,53.0,5.9741,32.6603,25.7331,50.3,7.38,321.0,0.9329999999999999,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,53.0,5.1905,32.6806,25.8412,55.4,7.31,318.3,0.501,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,53.0,5.4744,32.6516,25.7857,53.7,7.39,321.4,0.9570000000000001,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,54.0,5.2602,32.6711,25.8258,54.6,7.39,321.5,0.6559999999999999,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,54.0,5.7388,32.6587,25.7602,52.0,7.36,320.2,0.7909999999999999,4.9
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,54.0,5.8879,32.6607,25.7439,50.9,7.37,320.7,0.9179999999999999,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,54.0,5.1684,32.678000000000004,25.8417,55.6,7.3,317.8,0.474,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,54.0,5.4457,32.6538,25.7908,54.0,7.38,321.2,0.856,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,55.0,5.2295,32.6722,25.8302,54.9,7.39,321.4,0.62,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,55.0,5.6778,32.6601,25.7686,52.5,7.35,319.8,0.78,4.5
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,55.0,5.8685,32.6599,25.7456,51.0,7.36,320.4,0.932,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,55.0,5.1476,32.6771,25.8433,55.6,7.3,317.7,0.461,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,55.0,5.4111,32.653,25.7942,54.0,7.38,321.1,0.7809999999999999,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,56.0,5.2074,32.6721,25.8326,55.2,7.36,320.4,0.591,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,56.0,5.6258,32.6596,25.7744,52.7,7.34,319.5,0.785,4.1
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,56.0,5.8148,32.659,25.7514,51.6,7.36,320.3,0.858,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,56.0,5.115,32.6804,25.8496,56.0,7.3,317.6,0.444,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,56.0,5.3733,32.6536,25.799,54.3,7.37,320.9,0.7609999999999999,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,57.0,5.1805,32.6742,25.8373,55.6,7.35,319.8,0.555,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,57.0,5.4558,32.6566,25.7919,53.1,7.34,319.4,0.711,3.8
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,57.0,5.707000000000001,32.6575,25.7631,52.1,7.36,320.4,0.887,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,57.0,5.0954,32.6793,25.8509,56.1,7.3,317.7,0.433,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,57.0,5.3506,32.6538,25.8018,54.3,7.37,320.8,0.767,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,58.0,5.144,32.6762,25.843000000000004,55.8,7.34,319.4,0.478,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,58.0,5.3483,32.6647,25.8107,53.5,7.34,319.4,0.655,3.5
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,58.0,5.5760000000000005,32.6557,25.7771,52.9,7.36,320.5,0.7809999999999999,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,58.0,5.0879,32.6798,25.8521,56.2,7.3,317.8,0.38299999999999995,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,58.0,5.3351,32.6534,25.8032,54.4,7.37,320.6,0.743,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,59.0,5.1112,32.6763,25.8467,56.1,7.33,319.1,0.426,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,59.0,5.3181,32.6739,25.8214,54.0,7.34,319.5,0.615,3.2
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,59.0,5.4374,32.6574,25.7946,53.6,7.36,320.2,0.705,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,59.0,5.0904,32.6799,25.8519,56.2,7.29,317.3,0.38299999999999995,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,59.0,5.3226,32.6533,25.8046,54.5,7.37,320.6,0.7509999999999999,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,60.0,5.0908,32.6764,25.8491,56.4,7.33,319.0,0.409,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,60.0,5.3057,32.675,25.8237,54.2,7.34,319.5,0.618,2.9
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,60.0,5.3745,32.6632,25.8065,54.1,7.35,320.0,0.711,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,60.0,5.0794,32.6781,25.8517,56.4,7.28,317.0,0.38,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,60.0,5.303999999999999,32.6537,25.807,54.6,7.36,320.5,0.687,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,61.0,5.088,32.6767,25.8496,56.3,7.32,318.6,0.373,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,61.0,5.2977,32.674,25.8238,54.3,7.34,319.3,0.5710000000000001,2.7
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,61.0,5.3545,32.6671,25.8119,54.2,7.35,319.9,0.615,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,61.0,5.0616,32.6785,25.854,56.6,7.29,317.1,0.379,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,61.0,5.2771,32.6543,25.8106,54.8,7.36,320.4,0.685,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,61.9,5.0807,32.6771,25.8508,56.4,7.32,318.5,0.381,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,62.0,5.2782,32.675,25.8268,54.4,7.33,319.1,0.547,2.5
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,62.0,5.3282,32.6685,25.816,54.5,7.36,320.1,0.595,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,62.0,5.004,32.6736,25.8565,56.7,7.29,317.1,0.34,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,62.0,5.2417,32.655,25.8152,55.0,7.36,320.2,0.6829999999999999,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,63.0,5.0771,32.6772,25.8513,56.3,7.32,318.3,0.36200000000000004,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,63.0,5.2568,32.6755,25.8297,54.8,7.33,319.0,0.557,2.4
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,63.0,5.2879,32.6684,25.8205,54.8,7.35,320.0,0.626,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,63.0,4.9815,32.6756,25.8606,56.9,7.28,317.0,0.304,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,63.0,5.2002,32.6559,25.8206,55.4,7.35,320.0,0.622,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,64.0,5.0778,32.6777,25.8516,56.3,7.32,318.3,0.373,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,64.0,5.2264,32.6757,25.8333,55.0,7.33,318.8,0.564,2.2
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,64.0,5.2524,32.6714,25.8269,55.0,7.35,319.9,0.565,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,64.0,5.001,32.6798,25.8618,56.9,7.28,316.6,0.321,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,64.0,5.1606,32.6565,25.8255,55.6,7.35,319.7,0.593,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,65.0,5.0758,32.6779,25.851999999999997,56.4,7.31,318.3,0.33899999999999997,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,65.0,5.2109,32.676,25.8353,55.1,7.32,318.6,0.529,2.1
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,65.0,5.2268,32.6721,25.8304,55.3,7.35,319.7,0.535,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,65.0,5.0205,32.6839,25.8629,56.8,7.26,316.2,0.306,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,65.0,5.1143,32.6566,25.8308,56.0,7.34,319.5,0.556,
2008-26-0059.ctd,UTC,08/06/2008, 17:26,59,50.00067,-145.0,P26,66.0,5.0688,32.6794,25.8539,56.4,7.31,318.2,0.332,
2008-26-0062.ctd,UTC,08/06/2008, 22:26,62,50.00033,-144.99916000000002,P26,66.0,5.1954,32.6763,25.8373,55.2,7.32,318.4,0.493,1.9
2008-26-0063.ctd,UTC,08/06/2008, 23:46,63,49.9995,-144.99933000000001,P26,66.0,5.2125,32.6741,25.8336,55.3,7.34,319.3,0.501,
2008-26-0067.ctd,UTC,09/06/2008, 03:55,67,50.001999999999995,-144.99867,P26,66.0,5.0187,32.6856,25.8644,56.8,7.26,316.1,0.304,
2008-26-0074.ctd,UTC,10/06/2008, 12:31,74,49.999829999999996,-144.99899,P26,66.0,5.084,32.6571,25.8346,56.0,7.34,319.2,0.513,
