File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,INS:LOCATION,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [%/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3786,1.4966,34.6771,27.776999999999997,65.6,3.11,135.0,1.214,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3786,1.4959,34.6773,27.7772,65.5,3.11,135.0,1.2109999999999999,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3787,1.4951,34.6773,27.7773,65.6,3.12,135.6,1.1420000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3787,1.4964,34.6772,27.7771,65.5,3.1,134.8,1.214,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3787,1.4961,34.6772,27.7771,65.6,3.1,134.7,1.2109999999999999,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3788,1.495,34.6773,27.7773,65.6,3.12,135.4,1.1440000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3788,1.4964,34.6771,27.776999999999997,65.6,3.1,134.7,1.214,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3788,1.4963,34.6771,27.776999999999997,65.5,3.11,135.0,1.212,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3789,1.4949,34.6772,27.7772,65.6,3.11,135.0,1.143,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3789,1.4965,34.6771,27.776999999999997,65.6,3.1,134.8,1.212,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3789,1.4964,34.677,27.7769,65.6,3.1,134.8,1.2109999999999999,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3790,1.4948,34.6773,27.7773,65.7,3.12,135.5,1.141,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3790,1.4966,34.6771,27.776999999999997,65.6,3.11,134.9,1.216,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3790,1.4965,34.6771,27.776999999999997,65.6,3.11,135.0,1.212,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3791,1.4949,34.6773,27.7773,65.6,3.12,135.5,1.1420000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3791,1.4967,34.6771,27.776999999999997,65.6,3.11,135.0,1.212,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3791,1.4963,34.6772,27.7771,65.6,3.11,135.2,1.21,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3792,1.4951,34.6773,27.7773,65.7,3.12,135.4,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3792,1.4967,34.6772,27.7771,65.6,3.11,135.3,1.212,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3792,1.4961,34.6773,27.7772,65.6,3.11,135.0,1.209,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3793,1.4951,34.6773,27.7773,65.7,3.12,135.4,1.143,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3793,1.4968,34.6772,27.7771,65.6,3.11,135.0,1.213,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3793,1.496,34.6773,27.7772,65.5,3.11,135.0,1.21,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3794,1.4951,34.6775,27.7774,65.7,3.11,135.1,1.141,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3794,1.4968,34.6772,27.7771,65.6,3.1,134.7,1.216,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3794,1.4962,34.6773,27.7772,65.5,3.11,135.0,1.21,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3795,1.4951,34.6773,27.7773,65.6,3.12,135.6,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3795,1.4967,34.6773,27.7772,65.6,3.1,134.8,1.214,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3795,1.4961,34.6773,27.7772,65.5,3.11,135.0,1.21,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3796,1.4952,34.6774,27.7774,65.6,3.12,135.3,1.143,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3796,1.4967,34.6772,27.7771,65.6,3.11,135.0,1.215,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3796,1.4957,34.6775,27.7774,65.6,3.11,135.0,1.21,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3797,1.4954,34.6773,27.7773,65.6,3.12,135.3,1.1420000000000001,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3797,1.4967,34.6773,27.7772,65.6,3.1,134.9,1.213,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3797,1.4956,34.6774,27.7773,65.6,3.11,135.3,1.209,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3798,1.4956,34.6773,27.7772,65.6,3.12,135.3,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3798,1.4969,34.6771,27.776999999999997,65.6,3.11,135.0,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3798,1.4955,34.6774,27.7773,65.6,3.1,134.9,1.208,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3799,1.4956,34.6774,27.7773,65.6,3.12,135.7,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3799,1.4969999999999999,34.6772,27.7771,65.6,3.11,135.0,1.212,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3799,1.4956,34.6774,27.7773,65.5,3.11,135.3,1.206,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3800,1.4955,34.6774,27.7773,65.6,3.12,135.7,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3800,1.4971,34.6773,27.7771,65.6,3.1,134.7,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3800,1.4957,34.6775,27.7774,65.6,3.11,135.2,1.209,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3801,1.4956,34.6773,27.7772,65.6,3.12,135.4,1.141,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3801,1.4972,34.6772,27.7771,65.6,3.1,134.8,1.212,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3801,1.4953,34.6776,27.7775,65.6,3.12,135.4,1.205,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3802,1.4954,34.6773,27.7773,65.6,3.11,135.1,1.138,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3802,1.4972,34.6772,27.7771,65.6,3.11,134.9,1.215,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3802,1.4954,34.6777,27.7776,65.6,3.12,135.4,1.208,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3803,1.4956,34.6774,27.7773,65.6,3.12,135.4,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3803,1.4972,34.6774,27.7772,65.6,3.11,135.1,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3803,1.4954,34.6776,27.7775,65.6,3.11,135.1,1.208,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3804,1.4956,34.6775,27.7774,65.6,3.12,135.7,1.143,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3804,1.4972,34.6774,27.7772,65.6,3.1,134.8,1.209,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3804,1.4953,34.6776,27.7775,65.6,3.12,135.5,1.208,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3805,1.4955,34.6775,27.7774,65.6,3.12,135.4,1.143,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3805,1.4969999999999999,34.6773,27.7771,65.6,3.12,135.3,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3805,1.4954,34.6775,27.7774,65.6,3.12,135.4,1.205,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3806,1.4953,34.6776,27.7775,65.6,3.12,135.6,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3806,1.4969999999999999,34.6773,27.7771,65.6,3.11,135.1,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3806,1.4952,34.6776,27.7775,65.5,3.12,135.3,1.205,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3807,1.4953,34.6775,27.7774,65.6,3.12,135.7,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3807,1.4969999999999999,34.6774,27.7772,65.6,3.1,134.8,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3807,1.4952,34.6775,27.7774,65.6,3.12,135.4,1.204,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3808,1.4954,34.6775,27.7774,65.6,3.13,135.8,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3808,1.4969999999999999,34.6774,27.7772,65.6,3.11,135.0,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3808,1.4955,34.6775,27.7774,65.6,3.12,135.6,1.206,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3809,1.4956,34.6775,27.7774,65.6,3.12,135.5,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3809,1.4969,34.6774,27.7772,65.6,3.11,135.0,1.209,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3809,1.4956,34.6777,27.7776,65.6,3.11,135.1,1.206,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3810,1.4957,34.6775,27.7774,65.6,3.12,135.4,1.14,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3810,1.4971,34.6773,27.7771,65.6,3.11,135.1,1.212,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3810,1.4956,34.6776,27.7775,65.6,3.12,135.5,1.207,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3811,1.4956,34.6776,27.7775,65.6,3.12,135.7,1.143,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3811,1.4973,34.6773,27.7771,65.6,3.11,135.3,1.214,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3811,1.4956,34.6778,27.7776,65.6,3.13,135.8,1.204,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3812,1.4957,34.6776,27.7775,65.6,3.12,135.4,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3812,1.4973,34.6773,27.7771,65.6,3.12,135.3,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3812,1.4954,34.6778,27.7777,65.5,3.11,135.1,1.206,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3813,1.4958,34.6775,27.7774,65.6,3.12,135.6,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3813,1.4971,34.6775,27.7773,65.6,3.11,135.1,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3813,1.4953,34.6776,27.7775,65.6,3.13,135.8,1.202,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3814,1.4961,34.6776,27.7775,65.6,3.12,135.6,1.141,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3814,1.4971,34.6775,27.7773,65.6,3.11,135.1,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3814,1.4954,34.6777,27.7776,65.4,3.12,135.5,1.203,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3815,1.4961,34.6776,27.7775,65.6,3.12,135.5,1.141,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3815,1.4969999999999999,34.6775,27.7773,65.6,3.11,135.1,1.209,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3815,1.4955,34.6776,27.7775,65.4,3.12,135.4,1.2009999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3816,1.4962,34.6776,27.7774,65.6,3.12,135.5,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3816,1.4969999999999999,34.6774,27.7772,65.5,3.11,135.3,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3816,1.4955,34.6778,27.7777,65.5,3.12,135.7,1.204,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3817,1.4963,34.6775,27.7774,65.6,3.12,135.7,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3817,1.4971,34.6774,27.7772,65.6,3.12,135.3,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3817,1.4953,34.6778,27.7777,65.6,3.13,135.9,1.203,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3818,1.4963,34.6776,27.7774,65.6,3.12,135.4,1.138,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3818,1.4973,34.6775,27.7773,65.6,3.11,135.1,1.2109999999999999,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3818,1.4952,34.6778,27.7777,65.6,3.13,136.0,1.202,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3819,1.4963,34.6776,27.7774,65.6,3.12,135.4,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3819,1.4974,34.6774,27.7772,65.6,3.12,135.4,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3819,1.4952,34.6778,27.7777,65.6,3.12,135.7,1.203,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3820,1.4964,34.6774,27.7773,65.6,3.11,135.2,1.136,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3820,1.4973,34.6776,27.7774,65.5,3.12,135.5,1.209,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3820,1.4951,34.6779,27.7778,65.6,3.12,135.5,1.203,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3821,1.4966,34.6776,27.7774,65.6,3.12,135.5,1.138,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3821,1.4973,34.6776,27.7774,65.6,3.12,135.4,1.209,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3821,1.4951,34.6778,27.7777,65.6,3.13,136.1,1.2,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3822,1.4966,34.6776,27.7774,65.6,3.12,135.7,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3822,1.4976,34.6775,27.7773,65.6,3.12,135.5,1.209,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3822,1.4952,34.6778,27.7777,65.6,3.12,135.5,1.2009999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3823,1.4966,34.6777,27.7775,65.6,3.12,135.7,1.136,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3823,1.4978,34.6774,27.7772,65.6,3.11,135.0,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3823,1.4952,34.6778,27.7777,65.6,3.11,135.1,1.2009999999999998,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3824,1.4965,34.6776,27.7774,65.6,3.12,135.4,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3824,1.4976,34.6776,27.7773,65.6,3.11,135.2,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3824,1.4952,34.6778,27.7777,65.6,3.12,135.7,1.2,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3825,1.4966,34.6776,27.7774,65.6,3.12,135.4,1.136,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3825,1.4975,34.6775,27.7773,65.6,3.12,135.4,1.207,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3825,1.4955,34.6777,27.7776,65.6,3.13,135.8,1.199,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3826,1.4968,34.6775,27.7773,65.6,3.12,135.7,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3826,1.4977,34.6775,27.7773,65.5,3.12,135.4,1.207,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3826,1.4954,34.6779,27.7777,65.6,3.14,136.6,1.198,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3827,1.4969,34.6776,27.7774,65.6,3.12,135.6,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3827,1.4978,34.6775,27.7772,65.6,3.11,135.1,1.208,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3827,1.4954,34.6779,27.7777,65.6,3.13,136.0,1.2,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3828,1.4968,34.6778,27.7776,65.5,3.13,135.8,1.136,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3828,1.4978,34.6775,27.7772,65.6,3.12,135.6,1.208,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3828,1.4953,34.6779,27.7777,65.6,3.12,135.7,1.198,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3829,1.4961,34.6779,27.7777,65.7,3.13,135.8,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3829,1.4978,34.6775,27.7772,65.6,3.12,135.4,1.209,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3829,1.4951,34.6781,27.7779,65.6,3.13,135.8,1.198,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3830,1.496,34.6778,27.7776,65.7,3.12,135.7,1.136,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3830,1.4977,34.6776,27.7773,65.6,3.12,135.4,1.21,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3830,1.4951,34.6781,27.7779,65.5,3.13,135.9,1.198,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3831,1.4962,34.6777,27.7775,65.6,3.13,135.9,1.136,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3831,1.4978,34.6776,27.7773,65.6,3.12,135.4,1.207,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3831,1.4953,34.678000000000004,27.7778,65.2,3.12,135.7,1.198,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3832,1.4963,34.6778,27.7776,65.6,3.12,135.7,1.139,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3832,1.4979,34.6775,27.7772,65.6,3.12,135.4,1.206,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3832,1.4954,34.6779,27.7777,65.5,3.12,135.7,1.195,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3833,1.4964,34.6777,27.7775,65.6,3.13,135.8,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3833,1.4980000000000002,34.6776,27.7773,65.6,3.12,135.6,1.207,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3833,1.4953,34.6781,27.7779,65.6,3.12,135.7,1.197,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3834,1.4961,34.6779,27.7777,65.6,3.13,135.9,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3834,1.4981,34.6776,27.7773,65.5,3.11,135.3,1.208,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3834,1.4954,34.6779,27.7777,65.6,3.12,135.7,1.195,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3835,1.4958,34.678000000000004,27.7778,65.6,3.13,136.0,1.135,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3835,1.4982,34.6776,27.7773,65.6,3.12,135.6,1.205,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3835,1.4954,34.678000000000004,27.7778,65.6,3.13,136.0,1.196,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3836,1.4959,34.6778,27.7776,65.6,3.13,136.0,1.135,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3836,1.4982,34.6777,27.7774,65.6,3.12,135.7,1.207,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3836,1.4955,34.678000000000004,27.7778,65.6,3.13,135.9,1.194,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3837,1.4958,34.678000000000004,27.7778,65.6,3.13,135.9,1.138,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3837,1.4982,34.6777,27.7774,65.6,3.12,135.6,1.206,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3837,1.4957,34.678000000000004,27.7778,65.5,3.13,135.9,1.194,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3838,1.4956,34.6779,27.7777,65.7,3.13,136.0,1.136,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3838,1.4983,34.6778,27.7775,65.5,3.12,135.4,1.205,
2013-17-0092.ctd,UTC,18-06-13, 06:57,92,50.0005,-144.99983,P26,Mid-ship,3838,1.4958,34.678000000000004,27.7778,65.6,3.13,136.0,1.196,
2013-17-0082.ctd,UTC,16-06-13, 15:49,82,49.99917,-145.0025,P26,Mid-ship,3839,1.4956,34.6779,27.7777,64.9,3.13,136.1,1.137,
2013-17-0086.ctd,UTC,17-06-13, 01:41,86,50.00067,-144.99983,P26,Mid-ship,3839,1.4984,34.6777,27.7774,65.6,3.12,135.6,1.208,
