File Name,Zone,FIL:START TIME YYYY/MM/DD, HH:MM,LOC:EVENT_NUMBER,latitude,longitude,station,sea_water_pressure,sea_water_temperature,Salinity:CTD [PSS-78],Sigma-t:CTD [kg/m^3],Transmissivity:CTD [*/m],Oxygen:Dissolved:CTD:Volume [ml/l],moles_of_oxygen_per_unit_mass_in_sea_water,mass_concentration_of_chlorophyll,PAR:CTD [µE/m^2/sec]
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1362.0,2.4929,34.4712,27.5334,56.2,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1362.0,2.5006,34.4695,27.5314,56.2,0.31,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1363.0,2.49,34.4719,27.5342,56.3,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1363.0,2.5005,34.4695,27.5314,56.2,0.31,13.6,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1364.0,2.4885,34.4723,27.5346,56.3,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1364.0,2.5001,34.4698,27.5317,56.2,0.31,13.6,0.033,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1365.0,2.4879,34.4722,27.5346,56.3,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1365.0,2.4998,34.4697,27.5316,56.2,0.32,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1366.0,2.4877,34.4722,27.5346,56.2,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1366.0,2.4997,34.4698,27.5317,56.2,0.32,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1367.0,2.4872,34.4721,27.5346,56.3,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1367.0,2.4997,34.4699,27.5318,56.2,0.31,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1368.0,2.4844,34.4729,27.5355,56.0,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1368.0,2.498,34.47,27.531999999999996,56.2,0.32,13.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1369.0,2.4829,34.4732,27.5358,56.2,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1369.0,2.4943,34.4705,27.5327,56.2,0.32,13.8,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1370.0,2.4806,34.4735,27.5363,56.2,0.32,14.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1370.0,2.4929,34.4708,27.5331,56.2,0.32,13.8,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1371.0,2.4779,34.4743,27.5371,56.2,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1371.0,2.4906,34.4714,27.5338,56.2,0.32,13.8,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1372.0,2.4749,34.475,27.538,56.2,0.32,14.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1372.0,2.4884,34.472,27.5344,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1373.0,2.4734,34.4753,27.5383,56.2,0.32,14.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1373.0,2.4877,34.4722,27.5346,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1374.0,2.4718,34.4755,27.5386,56.2,0.32,14.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1374.0,2.4873,34.4723,27.5347,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1375.0,2.4714,34.4756,27.5387,56.2,0.32,14.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1375.0,2.4859,34.4727,27.5352,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1376.0,2.4703,34.4758,27.539,56.3,0.32,14.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1376.0,2.4847,34.4728,27.5354,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1377.0,2.4692,34.4759,27.5392,56.2,0.32,14.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1377.1,2.4834,34.4732,27.5358,56.2,0.32,13.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1377.7,2.4823,34.4733,27.535999999999998,56.2,0.32,13.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1378.0,2.4673,34.4764,27.5397,56.3,0.33,14.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1379.0,2.4663,34.4767,27.54,55.8,0.33,14.3,0.035,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1379.0,2.4821,34.4732,27.5359,56.2,0.32,14.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1380.0,2.4658,34.4767,27.5401,56.2,0.33,14.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1380.0,2.4813,34.4734,27.5361,56.2,0.32,14.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1381.0,2.4659999999999997,34.4766,27.54,56.2,0.33,14.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1381.0,2.4808,34.4735,27.5363,56.2,0.32,14.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1382.0,2.4661,34.4767,27.5401,56.2,0.33,14.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1382.0,2.4805,34.4737,27.5364,56.2,0.33,14.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1383.0,2.4661,34.4766,27.54,56.2,0.33,14.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1383.0,2.4801,34.4736,27.5364,56.2,0.32,14.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1384.0,2.4652,34.4767,27.5401,56.2,0.33,14.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1384.0,2.4795,34.4736,27.5364,56.2,0.33,14.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1385.0,2.4639,34.477,27.5405,56.2,0.33,14.3,0.035,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1385.0,2.4787,34.4741,27.5369,56.2,0.33,14.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1386.0,2.4616,34.4776,27.5412,56.2,0.33,14.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1386.0,2.4769,34.4743,27.5372,56.2,0.33,14.3,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1387.0,2.4606,34.4779,27.5415,56.2,0.33,14.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1387.0,2.475,34.4745,27.5375,56.2,0.33,14.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1388.0,2.4602,34.4779,27.5415,56.2,0.33,14.4,0.035,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1388.0,2.4730000000000003,34.4748,27.538,56.2,0.33,14.4,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1389.0,2.4598,34.478,27.5416,56.3,0.33,14.5,0.035,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1389.0,2.4717,34.4749,27.5382,56.2,0.33,14.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1390.0,2.4585,34.4782,27.5419,56.3,0.33,14.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1390.0,2.471,34.4751,27.5384,56.2,0.33,14.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1391.0,2.4576,34.4784,27.5421,56.3,0.33,14.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1391.0,2.4695,34.4754,27.5387,56.2,0.34,14.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1392.0,2.4556,34.4786,27.5425,56.3,0.33,14.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1392.0,2.4683,34.4754,27.5388,56.2,0.33,14.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1393.0,2.4533,34.4793,27.5432,56.3,0.33,14.5,0.036000000000000004,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1393.0,2.4672,34.4761,27.5395,56.2,0.34,14.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1394.0,2.4523,34.4794,27.5434,56.3,0.34,14.6,0.036000000000000004,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1394.0,2.4659,34.4763,27.5398,56.2,0.34,14.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1395.0,2.4515,34.4796,27.5436,56.3,0.34,14.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1395.0,2.4646,34.4766,27.5401,56.2,0.34,14.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1396.0,2.45,34.4799,27.544,56.2,0.34,14.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1396.0,2.4629,34.4767,27.5403,56.2,0.34,14.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1397.0,2.449,34.4801,27.5442,56.2,0.34,14.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1397.0,2.4608,34.4771,27.5408,56.2,0.34,14.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1398.0,2.4481,34.4803,27.5445,56.2,0.34,14.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1398.0,2.4589,34.4775,27.5413,56.2,0.34,14.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1399.0,2.447,34.4805,27.5447,56.2,0.34,14.7,0.036000000000000004,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1399.0,2.455,34.4784,27.5424,56.2,0.34,14.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1400.0,2.4442,34.4809,27.5453,56.2,0.34,14.8,0.035,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1400.0,2.4541,34.4786,27.5426,56.2,0.35,15.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1401.0,2.4427,34.4814,27.5458,56.2,0.34,14.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1401.0,2.4534,34.4787,27.5427,56.2,0.35,15.1,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1402.0,2.4419999999999997,34.4816,27.546,56.2,0.34,14.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1402.0,2.4524,34.479,27.5431,56.2,0.35,15.2,0.034,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1403.0,2.4409,34.4817,27.5462,56.2,0.34,14.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1403.0,2.4505,34.4794,27.5435,56.2,0.35,15.1,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1404.0,2.4398,34.482,27.5465,56.3,0.34,14.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1404.0,2.4488,34.4799,27.5441,56.2,0.35,15.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1405.0,2.4389,34.482,27.5466,56.3,0.35,15.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1405.0,2.4473,34.4804,27.5446,56.2,0.35,15.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1406.0,2.4371,34.4823,27.546999999999997,56.3,0.35,15.1,0.036000000000000004,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1406.0,2.4467,34.4805,27.5447,56.2,0.35,15.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1407.0,2.4351,34.4827,27.5475,56.3,0.35,15.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1407.0,2.4467,34.4805,27.5447,56.2,0.35,15.2,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1408.0,2.4335,34.483000000000004,27.5479,56.2,0.35,15.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1408.0,2.4466,34.4806,27.5448,56.2,0.35,15.2,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1409.0,2.4321,34.4832,27.5481,56.2,0.35,15.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1409.0,2.4456,34.4807,27.545,56.2,0.35,15.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1409.9,2.4425,34.4813,27.5457,56.2,0.35,15.2,0.034,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1410.0,2.4312,34.4835,27.5485,56.3,0.35,15.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1411.0,2.4303,34.4837,27.5487,56.3,0.35,15.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1412.0,2.4292,34.4837,27.5488,56.3,0.35,15.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1412.0,2.4407,34.4815,27.546,56.2,0.35,15.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1413.0,2.4281,34.484,27.5491,56.2,0.36,15.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1413.0,2.4408,34.4817,27.5462,56.2,0.35,15.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1414.0,2.4261,34.4844,27.5496,56.2,0.36,15.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1414.0,2.4412,34.4815,27.546,56.2,0.35,15.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1415.0,2.424,34.4847,27.55,56.3,0.36,15.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1415.0,2.4414,34.4816,27.5461,56.2,0.35,15.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1416.0,2.423,34.4848,27.5502,56.2,0.36,15.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1416.0,2.4417,34.4813,27.5458,56.2,0.35,15.3,0.035,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1417.0,2.4221,34.4848,27.5503,56.2,0.36,15.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1417.0,2.4415,34.4812,27.5457,56.2,0.35,15.3,0.034,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1418.0,2.4211,34.4852,27.5507,56.3,0.36,15.8,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1418.0,2.4401,34.4818,27.5463,56.2,0.35,15.3,0.033,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1419.0,2.4202,34.4851,27.5507,56.3,0.37,15.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1419.0,2.4386,34.4822,27.5468,56.2,0.35,15.4,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1420.0,2.4185,34.4853,27.551,56.3,0.37,16.0,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1420.1,2.4379,34.4822,27.5468,56.2,0.36,15.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1421.0,2.4175,34.4856,27.5513,56.3,0.37,16.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1421.0,2.4376,34.4822,27.5469,56.2,0.36,15.5,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1422.0,2.4169,34.4857,27.5514,56.3,0.37,16.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1422.0,2.4365,34.4824,27.5471,56.2,0.36,15.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1423.0,2.4155,34.4861,27.5519,56.3,0.37,16.1,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1423.0,2.4353,34.4825,27.5473,56.2,0.36,15.6,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1424.0,2.4145,34.4862,27.552,56.2,0.37,16.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1424.0,2.4351,34.4826,27.5474,56.2,0.36,15.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1425.0,2.4136,34.4865,27.5523,56.3,0.37,16.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1425.0,2.4339,34.4828,27.5477,56.2,0.36,15.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1426.0,2.4117,34.4871,27.553,56.3,0.37,16.2,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1426.0,2.4323,34.4831,27.548000000000002,56.2,0.36,15.7,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1427.0,2.4092,34.4875,27.5535,56.3,0.38,16.3,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1427.0,2.4317,34.4833,27.5482,56.2,0.36,15.8,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1428.0,2.407,34.4881,27.5542,56.3,0.38,16.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1428.0,2.4306,34.4836,27.5486,56.2,0.36,15.8,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1429.0,2.4048,34.4885,27.5547,56.3,0.38,16.4,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1429.0,2.4307,34.4835,27.5485,56.2,0.37,15.9,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1430.0,2.404,34.4886,27.5548,56.3,0.38,16.5,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1430.0,2.4292,34.4837,27.5488,56.2,0.37,16.0,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1431.0,2.4008,34.4893,27.5556,56.2,0.38,16.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1431.0,2.4251,34.4844,27.5497,56.2,0.37,16.0,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1432.0,2.3991,34.4898,27.5562,56.3,0.38,16.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1432.0,2.4239,34.4847,27.55,56.2,0.37,16.0,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1433.0,2.397,34.4903,27.5568,56.3,0.38,16.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1433.0,2.4234,34.4849,27.5502,56.2,0.37,16.0,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1434.0,2.3943,34.4907,27.5573,56.3,0.38,16.6,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1434.0,2.4224,34.485,27.5504,56.2,0.37,16.0,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1435.0,2.3935,34.491,27.5576,56.2,0.38,16.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1435.1,2.4195,34.4856,27.5511,56.2,0.37,16.1,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1435.9,2.3928,34.4912,27.5578,56.2,0.38,16.7,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1435.9,2.4184,34.4857,27.5513,56.2,0.37,16.2,0.036000000000000004,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1437.0,2.3922,34.4912,27.5579,56.3,0.39,16.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1437.0,2.4166,34.4861,27.5518,56.2,0.38,16.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1438.0,2.3918,34.4913,27.558000000000003,56.3,0.39,16.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1438.0,2.4152,34.4863,27.552,56.2,0.38,16.3,0.037000000000000005,
2007-01-0066.ctd,UTC,15/02/2007, 13:18,66,49.999829999999996,-144.99966,P26,1439.0,2.3909,34.4912,27.558000000000003,56.3,0.39,16.9,0.037000000000000005,
2007-01-0068.ctd,UTC,15/02/2007, 17:55,68,49.9995,-144.99933000000001,P26,1439.0,2.4145,34.4865,27.5523,56.2,0.38,16.3,0.037000000000000005,
